date,windspeed_avg,rainfall_avg,temperature_avg
2018-01-05,6.26,0.52,7.76
2018-01-06,2.9,-0.01,5.17
2018-01-07,8.0,-0.02,3.49
2018-01-08,5.09,0.0,3.15
2018-01-09,2.91,0.0,3.61
2018-01-10,3.73,1.03,7.36
2018-01-11,1.36,0.05,5.1
2018-01-12,1.85,-0.01,5.52
2018-01-13,3.1,0.02,3.86
2018-01-14,2.72,0.0,2.5
2018-01-15,8.44,0.99,4.92
2018-01-16,7.45,0.11,6.68
2018-01-17,8.2,0.46,4.96
2018-01-18,10.25,0.29,7.85
2018-01-19,4.89,0.02,3.64
2018-01-20,3.5,0.66,3.57
2018-01-21,4.42,1.64,2.49
2018-01-22,4.0,0.24,8.53
2018-01-23,6.18,0.01,8.72
2018-01-24,9.84,0.32,11.75
2018-01-25,4.01,0.13,7.61
2018-01-26,2.3,0.01,5.6
2018-01-27,5.05,0.08,4.51
2018-01-28,6.29,0.01,9.46
2018-01-29,8.25,0.03,10.25
2018-01-30,2.01,0.0,5.32
2018-01-31,8.0,0.54,7.84
2018-02-01,5.6,0.09,3.57
2018-02-02,5.46,1.04,3.46
2018-02-03,2.64,0.21,3.24
2018-02-04,5.79,-0.01,2.04
2018-02-05,5.34,-0.03,0.92
2018-02-06,5.14,0.0,-0.7
2018-02-07,4.11,0.0,-0.67
2018-02-08,2.29,0.0,0.49
2018-02-09,5.31,0.37,-0.09
2018-02-10,5.81,0.38,2.71
2018-02-11,7.99,0.35,5.1
2018-02-12,4.84,0.0,2.59
2018-02-13,6.41,0.0,1.93
2018-02-14,6.26,0.07,2.53
2018-02-15,5.81,0.54,6.42
2018-02-16,1.64,0.0,4.61
2018-02-17,1.79,0.0,3.99
2018-02-18,2.36,0.0,2.31
2018-02-19,4.17,0.25,1.77
2018-02-20,1.9,0.02,3.64
2018-02-21,4.76,0.0,1.78
2018-02-22,5.55,0.0,1.0
2018-02-23,6.04,0.0,0.19
2018-02-24,7.13,0.0,0.45
2018-02-25,6.79,0.0,-0.88
2018-02-26,6.35,0.0,-2.94
2018-02-27,5.52,0.0,-3.51
2018-02-28,7.05,0.0,-4.67
2018-03-01,9.5,-0.04,-2.46
2018-03-02,7.11,-0.01,-0.9
2018-03-03,3.01,0.01,2.6
2018-03-04,3.99,0.51,4.51
2018-03-05,3.85,0.0,6.0
2018-03-06,2.34,0.0,6.7
2018-03-07,3.85,0.61,5.06
2018-03-08,7.04,0.61,5.38
2018-03-09,3.64,0.11,6.35
2018-03-10,3.98,0.22,11.2
2018-03-11,3.4,3.04,12.45
2018-03-12,6.95,0.21,9.59
2018-03-13,5.52,0.3,7.01
2018-03-14,4.17,0.0,7.39
2018-03-15,4.47,0.2,7.75
2018-03-16,2.85,0.02,8.93
2018-03-17,7.95,0.0,0.45
2018-03-18,7.41,-0.01,-0.81
2018-03-19,5.34,-0.01,0.45
2018-03-20,6.0,0.03,2.89
2018-03-21,2.85,0.0,3.55
2018-03-22,5.41,0.3,5.67
2018-03-23,5.49,0.02,5.28
2018-03-24,3.48,0.0,7.99
2018-03-25,3.1,0.0,7.67
2018-03-26,2.68,0.0,7.69
2018-03-27,4.06,0.77,6.05
2018-03-28,5.51,0.71,6.17
2018-03-29,5.19,0.21,6.55
2018-03-30,4.81,0.09,7.22
2018-03-31,3.92,0.01,7.1
2018-04-01,4.2,0.1,6.35
2018-04-02,5.1,0.26,9.18
2018-04-03,5.95,0.63,11.59
2018-04-04,6.64,0.02,10.38
2018-04-05,4.9,0.06,7.63
2018-04-06,4.94,0.0,9.53
2018-04-07,4.33,0.0,14.72
2018-04-08,2.55,0.03,14.56
2018-04-09,3.7,0.39,11.29
2018-04-10,3.56,0.05,13.61
2018-04-11,3.08,0.07,12.07
2018-04-12,2.67,0.19,10.93
2018-04-13,2.99,0.14,11.85
2018-04-14,2.06,0.3,11.47
2018-04-15,3.53,0.56,12.95
2018-04-16,3.21,0.02,11.8
2018-04-17,3.82,0.0,13.88
2018-04-18,2.29,0.0,17.75
2018-04-19,2.95,0.0,20.1
2018-04-20,2.49,0.0,19.95
2018-04-21,2.23,0.0,17.96
2018-04-22,4.61,0.03,19.02
2018-04-23,5.41,0.0,12.58
2018-04-24,5.13,0.0,12.7
2018-04-25,7.85,0.0,12.69
2018-04-26,6.39,0.0,10.96
2018-04-27,3.46,0.01,11.65
2018-04-28,4.76,0.0,12.76
2018-04-29,4.7,0.63,9.75
2018-04-30,5.66,2.09,8.63
2018-05-01,4.55,0.22,8.93
2018-05-02,6.05,0.01,10.09
2018-05-03,2.92,0.02,10.68
2018-05-04,3.19,0.0,12.32
2018-05-05,4.48,0.0,16.26
2018-05-06,2.79,0.0,19.79
2018-05-07,1.65,0.0,20.32
2018-05-08,1.94,0.0,20.16
2018-05-09,4.09,0.0,15.97
2018-05-10,5.46,0.0,12.81
2018-05-11,2.81,0.0,13.61
2018-05-12,3.7,0.2,16.38
2018-05-13,4.82,0.21,11.79
2018-05-14,5.89,0.0,11.73
2018-05-15,4.85,0.0,13.44
2018-05-16,6.09,0.04,12.91
2018-05-17,5.99,0.0,11.58
2018-05-18,3.62,0.02,10.85
2018-05-19,3.41,0.0,10.08
2018-05-20,3.4,0.0,14.85
2018-05-21,3.31,-0.01,18.32
2018-05-22,3.15,0.06,17.84
2018-05-23,3.45,0.55,15.81
2018-05-24,1.94,2.33,18.11
2018-05-25,2.23,0.46,18.22
2018-05-26,3.27,-0.01,22.05
2018-05-27,2.64,0.08,23.66
2018-05-28,2.63,0.0,23.15
2018-05-29,2.95,4.5,19.69
2018-05-30,1.96,0.0,20.41
2018-05-31,2.46,2.05,20.07
2018-06-01,2.84,0.86,17.19
2018-06-02,3.52,0.0,16.51
2018-06-03,2.34,0.03,18.75
2018-06-04,4.58,0.0,18.05
2018-06-05,4.6,0.0,16.63
2018-06-06,4.41,0.0,18.91
2018-06-07,1.96,0.08,18.99
2018-06-08,3.31,-0.04,16.76
2018-06-09,2.91,0.0,17.31
2018-06-10,3.15,0.0,18.8
2018-06-11,3.98,0.0,18.99
2018-06-12,5.84,0.0,16.83
2018-06-13,2.97,0.0,15.51
2018-06-14,4.45,-0.01,15.7
2018-06-15,2.35,0.0,16.69
2018-06-16,3.91,0.0,16.4
2018-06-17,4.96,0.0,16.0
2018-06-18,5.38,-0.01,17.01
2018-06-19,4.06,0.0,17.89
2018-06-20,3.78,0.0,19.85
2018-06-21,6.45,0.0,15.0
2018-06-22,5.19,0.0,13.72
2018-06-23,2.48,0.0,15.46
2018-06-24,3.69,0.0,16.73
2018-06-25,3.37,0.0,18.09
2018-06-26,3.96,0.0,18.83
2018-06-27,4.63,0.0,20.03
2018-06-28,5.13,0.0,22.14
2018-06-29,5.78,0.0,22.09
2018-06-30,3.56,0.0,22.6
2018-07-01,4.05,0.0,24.93
2018-07-02,4.3,0.0,23.52
2018-07-03,4.4,0.0,23.17
2018-07-04,2.34,-0.01,22.63
2018-07-05,3.45,0.0,21.83
2018-07-06,1.81,-0.01,22.61
2018-07-07,1.93,0.0,23.5
2018-07-08,3.73,0.0,22.69
2018-07-09,4.14,0.0,20.88
2018-07-10,5.63,-0.04,16.24
2018-07-11,4.82,0.06,18.1
2018-07-12,3.55,0.0,19.3
2018-07-13,3.42,0.04,22.32
2018-07-14,2.9,0.0,21.69
2018-07-15,2.97,0.0,24.13
2018-07-16,2.05,-0.01,23.56
2018-07-17,3.96,0.0,20.73
2018-07-18,2.34,0.0,19.81
2018-07-19,2.73,0.0,21.64
2018-07-20,2.09,0.35,18.61
2018-07-21,2.9,0.1,21.25
2018-07-22,2.73,0.0,21.39
2018-07-23,2.6,0.0,25.33
2018-07-24,2.46,0.0,25.44
2018-07-25,3.44,0.0,26.51
2018-07-26,1.65,0.0,28.41
2018-07-27,3.84,0.63,27.34
2018-07-28,5.04,0.25,20.95
2018-07-29,5.28,-0.01,20.98
2018-07-30,4.25,0.28,22.79
2018-07-31,3.71,0.0,21.73
2018-08-01,2.02,0.0,22.09
2018-08-02,2.53,0.0,23.36
2018-08-03,2.39,0.0,25.14
2018-08-04,3.85,0.0,23.66
2018-08-05,4.36,0.0,22.23
2018-08-06,2.57,0.0,25.31
2018-08-07,3.55,0.61,26.41
2018-08-08,5.5,0.36,20.64
2018-08-09,4.4,2.52,16.89
2018-08-10,5.76,0.57,16.89
2018-08-11,2.6,0.17,17.48
2018-08-12,3.66,-0.01,21.21
2018-08-13,4.23,1.56,18.87
2018-08-14,4.2,0.0,19.43
2018-08-15,3.6,-0.03,18.86
2018-08-16,3.9,0.13,20.04
2018-08-17,3.26,1.18,18.26
2018-08-18,3.31,0.0,17.19
2018-08-19,4.91,0.0,18.79
2018-08-20,2.92,0.0,20.6
2018-08-21,2.38,0.0,20.35
2018-08-22,3.34,-0.01,19.42
2018-08-23,4.69,-0.03,18.92
2018-08-24,5.71,-0.01,16.55
2018-08-25,4.35,1.11,13.26
2018-08-26,4.22,0.3,14.27
2018-08-27,6.09,0.11,17.25
2018-08-28,2.23,0.0,17.9
2018-08-29,2.84,1.05,15.6
2018-08-30,2.63,0.01,15.89
2018-08-31,2.33,0.0,16.41
2018-09-01,1.81,0.0,15.96
2018-09-02,2.84,0.0,16.93
2018-09-03,3.67,0.0,18.01
2018-09-04,3.94,0.16,19.09
2018-09-05,3.13,0.0,19.41
2018-09-06,4.13,-0.03,17.91
2018-09-07,5.04,0.06,15.16
2018-09-08,2.77,0.0,14.8
2018-09-09,3.14,0.0,18.35
2018-09-10,4.16,0.0,17.74
2018-09-11,5.46,0.0,18.96
2018-09-12,3.5,0.02,16.2
2018-09-13,3.73,0.07,15.35
2018-09-14,3.04,0.0,13.47
2018-09-15,2.13,0.03,14.85
2018-09-16,2.08,0.0,15.57
2018-09-17,2.62,0.02,17.26
2018-09-18,4.48,0.0,18.48
2018-09-19,4.79,0.0,18.99
2018-09-20,5.33,0.0,19.43
2018-09-21,8.75,0.48,16.25
2018-09-22,3.61,1.4,12.04
2018-09-23,3.72,3.36,11.19
2018-09-24,3.54,0.04,11.31
2018-09-25,1.63,0.03,10.15
2018-09-26,1.0,0.0,12.09
2018-09-27,1.73,0.02,13.03
2018-09-28,4.61,0.0,12.76
2018-09-29,3.27,0.0,10.63
2018-09-30,2.23,0.0,10.26
2018-10-01,4.91,0.05,11.08
2018-10-02,4.64,0.11,13.28
2018-10-03,3.2,0.03,14.24
2018-10-04,1.49,0.02,13.6
2018-10-05,2.11,0.03,14.2
2018-10-06,3.13,0.03,15.19
2018-10-07,5.66,-0.01,12.66
2018-10-08,1.43,0.0,10.38
2018-10-09,1.46,0.03,12.46
2018-10-10,2.84,0.03,15.91
2018-10-11,5.23,0.73,19.0
2018-10-12,4.85,0.03,17.57
2018-10-13,4.39,0.0,19.18
2018-10-14,4.24,0.0,18.35
2018-10-15,3.26,0.0,18.19
2018-10-16,1.41,0.0,16.56
2018-10-17,1.56,0.03,14.14
2018-10-18,4.22,0.0,13.41
2018-10-19,3.58,0.0,12.34
2018-10-20,1.64,0.02,9.94
2018-10-21,0.64,0.0,10.91
2018-10-22,4.22,0.06,11.89
2018-10-23,4.63,0.0,9.91
2018-10-24,3.49,0.0,13.7
2018-10-25,2.91,0.0,11.96
2018-10-26,4.45,0.19,9.44
2018-10-27,3.18,0.55,4.84
2018-10-28,6.03,0.0,4.37
2018-10-29,6.39,0.0,3.7
2018-10-30,5.7,3.99,6.1
2018-10-31,3.7,-0.01,7.2
2018-11-01,5.33,0.16,10.61
2018-11-02,2.94,0.01,6.74
2018-11-03,1.38,0.0,4.26
2018-11-04,2.54,0.0,6.63
2018-11-05,2.86,0.0,9.9
2018-11-06,4.31,0.0,13.69
2018-11-07,6.78,0.17,10.7
2018-11-08,3.66,0.19,8.57
2018-11-09,4.4,0.0,8.86
2018-11-10,7.22,0.68,11.45
2018-11-11,6.76,0.16,11.4
2018-11-12,2.86,1.29,10.22
2018-11-13,4.46,0.04,10.03
2018-11-14,3.13,0.02,8.39
2018-11-15,3.54,0.02,6.54
2018-11-16,3.4,0.02,6.4
2018-11-17,3.92,0.0,5.1
2018-11-18,5.06,0.0,4.14
2018-11-19,6.34,-0.01,3.5
2018-11-20,5.89,0.11,3.26
2018-11-21,2.45,-0.01,2.63
2018-11-22,2.38,0.0,2.73
2018-11-23,2.16,0.01,5.54
2018-11-24,1.58,1.09,5.92
2018-11-25,3.86,0.05,4.64
2018-11-26,2.99,0.13,5.21
2018-11-27,3.15,0.09,5.68
2018-11-28,6.99,0.74,8.55
2018-11-29,7.26,0.42,11.0
2018-11-30,5.09,0.0,9.13
2018-12-01,6.74,0.36,7.47
2018-12-02,6.92,1.08,12.99
2018-12-03,7.41,0.4,12.69
2018-12-04,2.38,-0.01,7.29
2018-12-05,4.31,0.29,8.01
2018-12-06,5.39,0.03,11.86
2018-12-07,7.61,0.96,10.14
2018-12-08,8.63,1.13,9.34
2018-12-09,9.01,0.66,9.15
2018-12-10,4.45,0.21,5.83
2018-12-11,1.24,0.02,3.06
2018-12-12,2.01,0.03,1.66
2018-12-13,4.67,0.03,0.71
2018-12-14,2.48,-0.01,-0.56
2018-12-15,5.36,-0.03,-0.6
2018-12-16,4.61,-0.03,2.86
2018-12-17,4.38,0.17,6.55
2018-12-18,6.56,0.0,6.81
2018-12-19,5.44,0.28,7.65
2018-12-20,6.78,0.25,7.63
2018-12-21,10.4,1.21,11.06
2018-12-22,6.48,0.14,10.31
2018-12-23,5.51,0.95,9.56
2018-12-24,2.13,0.16,6.75
2018-12-25,1.14,0.03,1.85
2018-12-26,1.64,0.02,-0.19
2018-12-27,2.05,0.0,0.45
2018-12-28,1.81,0.0,1.02
2018-12-29,3.59,-0.03,6.13
2018-12-30,2.9,-0.01,6.07
2018-12-31,2.98,0.05,8.63
2019-01-01,4.16,0.01,7.49
2019-01-02,3.82,0.0,5.55
2019-01-03,2.61,0.01,3.84
2019-01-04,3.68,0.0,3.25
2019-01-05,4.19,0.01,4.8
2019-01-06,2.11,-0.01,4.94
2019-01-07,4.3,-0.01,7.45
2019-01-08,7.25,-0.04,7.1
2019-01-09,5.21,0.01,4.53
2019-01-10,2.34,0.06,2.76
2019-01-11,3.96,0.26,6.01
2019-01-12,5.13,-0.04,7.25
2019-01-13,7.53,-0.06,9.07
2019-01-14,5.41,0.01,6.83
2019-01-15,3.71,0.0,5.52
2019-01-16,6.24,-0.01,5.95
2019-01-17,5.63,0.76,4.06
2019-01-18,2.75,0.02,0.74
2019-01-19,3.69,0.03,-0.77
2019-01-20,2.74,-0.01,-0.3
2019-01-21,1.76,0.0,-1.52
2019-01-22,5.26,0.0,-0.66
2019-01-23,3.66,-0.05,-0.3
2019-01-24,2.25,-0.03,-1.0
2019-01-25,2.74,0.0,1.23
2019-01-26,5.73,-0.03,6.84
2019-01-27,7.59,1.13,5.47
2019-01-28,7.42,-0.01,3.7
2019-01-29,3.6,-0.01,0.74
2019-01-30,3.04,0.63,0.25
2019-01-31,3.94,-0.01,-2.5
2019-02-01,3.49,0.53,1.96
2019-02-02,5.31,0.99,3.34
2019-02-03,4.4,0.17,3.05
2019-02-04,6.63,0.43,1.51
2019-02-05,3.64,-0.01,3.39
2019-02-06,5.67,-0.06,5.47
2019-02-07,8.51,-0.04,8.16
2019-02-08,9.59,0.24,8.16
2019-02-09,8.55,0.36,8.49
2019-02-10,8.69,1.2,7.35
2019-02-11,3.48,0.0,4.28
2019-02-12,2.13,0.0,3.66
2019-02-13,3.02,-0.03,3.06
2019-02-14,1.96,0.03,4.78
2019-02-15,2.71,0.0,7.24
2019-02-16,2.41,0.02,6.86
2019-02-17,3.19,0.0,8.0
2019-02-18,2.91,0.0,8.0
2019-02-19,3.9,-0.01,7.54
2019-02-20,2.5,0.02,6.39
2019-02-21,2.74,0.0,8.28
2019-02-22,2.73,0.02,7.83
2019-02-23,2.79,0.02,8.72
2019-02-24,1.86,0.03,8.21
2019-02-25,1.71,0.0,10.34
2019-02-26,1.57,0.0,10.47
2019-02-27,1.81,0.0,10.04
2019-02-28,5.58,0.3,8.47
2019-03-01,4.81,0.42,8.09
2019-03-02,5.57,0.0,8.81
2019-03-03,9.12,0.1,11.56
2019-03-04,9.63,0.61,8.7
2019-03-05,6.1,0.79,7.23
2019-03-06,6.59,0.4,9.55
2019-03-07,9.45,2.16,8.68
2019-03-08,5.5,0.18,8.54
2019-03-09,9.01,0.01,10.05
2019-03-10,11.3,0.81,9.39
2019-03-11,7.11,0.0,6.04
2019-03-12,9.55,0.2,7.01
2019-03-13,9.21,0.36,7.72
2019-03-14,7.61,2.38,8.83
2019-03-15,9.72,1.44,10.57
2019-03-16,10.03,0.08,11.3
2019-03-17,8.43,0.36,7.95
2019-03-18,3.56,0.03,5.44
2019-03-19,1.99,0.0,6.44
2019-03-20,2.16,0.0,8.65
2019-03-21,1.72,0.0,8.56
2019-03-22,2.25,0.02,9.72
2019-03-23,3.05,0.0,9.32
2019-03-24,4.21,-0.01,8.49
2019-03-25,6.4,0.03,7.16
2019-03-26,3.94,0.0,8.2
2019-03-27,2.36,0.0,9.4
2019-03-28,2.61,0.0,9.56
2019-03-29,3.11,0.03,11.5
2019-03-30,2.51,0.0,13.04
2019-03-31,5.41,0.0,11.39
2019-04-01,4.67,0.0,10.18
2019-04-02,4.38,1.04,10.01
2019-04-03,3.51,0.21,5.25
2019-04-04,3.02,0.05,5.09
2019-04-05,3.34,0.0,8.13
2019-04-06,3.36,0.0,10.47
2019-04-07,3.41,0.06,10.25
2019-04-08,1.94,0.26,11.1
2019-04-09,2.46,0.61,9.96
2019-04-10,6.05,0.05,9.05
2019-04-11,5.46,0.0,6.77
2019-04-12,4.64,0.0,6.5
2019-04-13,4.35,0.02,4.57
2019-04-14,3.79,0.0,4.04
2019-04-15,3.99,0.0,9.22
2019-04-16,3.13,0.0,12.4
2019-04-17,2.81,0.0,12.2
2019-04-18,4.09,0.0,15.93
2019-04-19,3.74,0.0,17.68
2019-04-20,3.36,0.0,17.92
2019-04-21,3.85,0.0,18.14
2019-04-22,3.18,0.0,18.69
2019-04-23,3.11,0.0,16.79
2019-04-24,5.75,0.07,15.09
2019-04-25,5.88,0.11,11.69
2019-04-26,4.17,0.61,11.7
2019-04-27,7.79,0.36,10.69
2019-04-28,4.73,0.63,9.01
2019-04-29,1.87,0.18,10.05
2019-04-30,3.06,0.0,10.34
2019-05-01,1.9,0.0,10.85
2019-05-02,3.01,-0.04,10.56
2019-05-03,2.13,-0.03,10.63
2019-05-04,6.0,-0.04,7.02
2019-05-05,5.42,0.01,7.6
2019-05-06,3.39,0.02,7.91
2019-05-07,2.55,0.0,9.41
2019-05-08,5.1,0.7,11.35
2019-05-09,5.32,0.02,11.32
2019-05-10,4.06,0.34,12.26
2019-05-11,4.72,0.07,11.76
2019-05-12,4.15,0.0,9.93
2019-05-13,5.2,0.0,11.17
2019-05-14,5.42,0.0,12.03
2019-05-15,4.3,0.0,13.46
2019-05-16,3.95,0.0,13.31
2019-05-17,2.65,0.02,12.15
2019-05-18,2.3,-0.03,14.19
2019-05-19,4.21,1.34,12.45
2019-05-20,5.03,0.0,11.78
2019-05-21,4.31,0.02,13.64
2019-05-22,1.95,0.0,14.75
2019-05-23,1.72,0.0,16.23
2019-05-24,3.21,0.0,16.68
2019-05-25,3.13,0.01,15.2
2019-05-26,5.65,0.03,14.75
2019-05-27,4.55,0.18,15.85
2019-05-28,5.3,0.24,13.18
2019-05-29,2.99,-0.01,14.19
2019-05-30,6.06,0.04,16.81
2019-05-31,2.99,0.0,16.98
2019-06-01,1.99,0.0,20.6
2019-06-02,4.42,0.0,23.48
2019-06-03,3.46,0.0,17.27
2019-06-04,3.34,1.07,17.14
2019-06-05,3.73,1.51,14.4
2019-06-06,4.85,0.4,13.32
2019-06-07,6.45,0.35,14.3
2019-06-08,9.4,1.19,13.41
2019-06-09,2.11,0.28,14.18
2019-06-10,2.66,0.48,14.19
2019-06-11,2.4,0.03,14.1
2019-06-12,2.29,1.69,13.53
2019-06-13,5.76,0.9,14.12
2019-06-14,3.42,0.0,17.01
2019-06-15,2.39,0.71,17.13
2019-06-16,3.3,0.23,16.98
2019-06-17,2.26,0.0,19.01
2019-06-18,2.06,0.0,20.79
2019-06-19,3.24,0.93,18.8
2019-06-20,5.36,-0.01,17.04
2019-06-21,3.69,0.0,16.04
2019-06-22,3.35,0.0,17.46
2019-06-23,3.29,0.0,22.52
2019-06-24,3.6,0.0,24.76
2019-06-25,3.7,0.0,24.64
2019-06-26,5.21,0.0,20.51
2019-06-27,6.32,0.0,20.39
2019-06-28,4.78,0.0,20.44
2019-06-29,2.71,0.0,25.86
2019-06-30,3.71,0.0,21.68
2019-07-01,4.14,0.0,18.61
2019-07-02,4.25,0.0,19.1
2019-07-03,5.44,0.0,17.36
2019-07-04,3.31,0.0,18.02
2019-07-05,2.43,0.0,20.46
2019-07-06,2.7,0.0,20.31
2019-07-07,3.15,0.01,16.96
2019-07-08,3.06,0.0,15.64
2019-07-09,2.66,0.0,16.84
2019-07-10,1.8,-0.01,19.64
2019-07-11,3.17,0.0,20.68
2019-07-12,4.76,0.09,19.25
2019-07-13,4.86,-0.02,17.86
2019-07-14,5.39,-0.01,17.2
2019-07-15,3.34,0.0,15.97
2019-07-16,2.2,0.0,18.1
2019-07-17,1.8,0.0,19.66
2019-07-18,4.45,0.0,18.98
2019-07-19,3.49,0.0,20.96
2019-07-20,4.91,-0.03,21.09
2019-07-21,3.86,0.0,19.81
2019-07-22,2.44,0.0,22.59
2019-07-23,2.93,0.0,27.45
2019-07-24,3.04,0.0,28.51
2019-07-25,3.48,0.0,32.19
2019-07-26,5.8,-0.01,25.87
2019-07-27,4.36,3.14,18.49
2019-07-28,5.26,0.03,18.01
2019-07-29,2.77,0.0,19.91
2019-07-30,5.55,0.0,20.35
2019-07-31,6.22,0.01,18.34
2019-08-01,3.71,0.0,19.9
2019-08-02,4.34,0.0,18.54
2019-08-03,2.56,0.0,19.26
2019-08-04,1.53,0.0,21.85
2019-08-05,4.85,-0.01,20.93
2019-08-06,3.3,0.0,19.24
2019-08-07,5.29,-0.01,19.55
2019-08-08,2.73,0.05,18.95
2019-08-09,5.01,0.85,22.09
2019-08-10,8.67,0.0,21.15
2019-08-11,4.46,0.0,17.81
2019-08-12,3.67,0.54,16.13
2019-08-13,4.54,0.17,15.23
2019-08-14,3.5,0.35,15.49
2019-08-15,6.3,0.72,18.04
2019-08-16,4.19,-0.01,18.48
2019-08-17,4.91,0.16,18.31
2019-08-18,4.7,1.48,17.16
2019-08-19,5.84,0.07,16.5
2019-08-20,3.84,0.03,16.26
2019-08-21,1.2,0.0,16.26
2019-08-22,2.35,0.02,17.38
2019-08-23,1.78,0.0,19.36
2019-08-24,2.14,0.0,22.84
2019-08-25,1.35,0.0,24.7
2019-08-26,1.77,0.0,25.44
2019-08-27,2.09,0.0,26.69
2019-08-28,3.79,-0.03,22.97
2019-08-29,3.17,0.05,19.03
2019-08-30,1.61,0.03,17.76
2019-08-31,4.23,0.0,19.75
2019-09-01,3.86,0.0,17.42
2019-09-02,3.38,0.0,15.88
2019-09-03,3.84,0.03,16.59
2019-09-04,5.54,0.3,15.94
2019-09-05,4.04,-0.01,13.95
2019-09-06,3.79,0.28,12.99
2019-09-07,4.45,0.16,14.25
2019-09-08,3.61,0.39,12.54
2019-09-09,2.42,0.02,11.99
2019-09-10,2.29,0.0,14.83
2019-09-11,4.85,0.0,15.63
2019-09-12,5.24,-0.03,18.91
2019-09-13,3.97,0.01,18.25
2019-09-14,2.66,0.0,17.46
2019-09-15,2.08,0.02,17.38
2019-09-16,2.44,-0.01,17.15
2019-09-17,4.01,0.0,15.97
2019-09-18,3.14,0.0,13.45
2019-09-19,3.95,0.0,13.56
2019-09-20,4.46,0.0,14.98
2019-09-21,3.74,0.0,18.01
2019-09-22,4.8,0.88,18.26
2019-09-23,3.57,0.04,16.98
2019-09-24,5.03,1.11,15.53
2019-09-25,5.49,0.65,14.95
2019-09-26,5.76,0.86,16.31
2019-09-27,5.76,0.06,15.31
2019-09-28,6.81,0.35,14.99
2019-09-29,8.6,0.5,16.0
2019-09-30,4.88,0.02,14.73
2019-10-01,5.36,2.71,16.16
2019-10-02,5.46,0.03,11.67
2019-10-03,3.11,0.0,9.19
2019-10-04,5.17,0.59,12.37
2019-10-05,2.67,0.01,11.61
2019-10-06,6.41,1.43,13.56
2019-10-07,3.07,0.04,13.03
2019-10-08,5.21,0.94,13.5
2019-10-09,6.45,1.11,11.21
2019-10-10,5.11,0.39,12.17
2019-10-11,7.64,0.0,14.85
2019-10-12,5.45,0.0,15.72
2019-10-13,4.93,0.25,17.14
2019-10-14,3.86,0.04,16.47
2019-10-15,3.95,0.01,14.16
2019-10-16,6.2,1.61,13.02
2019-10-17,4.36,0.34,13.11
2019-10-18,7.32,0.2,13.3
2019-10-19,4.64,0.39,12.29
2019-10-20,2.59,0.13,11.03
2019-10-21,3.88,0.94,12.05
2019-10-22,2.16,0.0,12.65
2019-10-23,3.37,0.0,13.39
2019-10-24,5.71,0.17,15.03
2019-10-25,6.06,0.02,12.81
2019-10-26,7.97,0.0,16.03
2019-10-27,3.09,0.44,9.59
2019-10-28,1.83,0.02,7.55
2019-10-29,4.34,0.0,9.05
2019-10-30,4.4,0.0,6.75
2019-10-31,2.7,0.02,5.65
2019-11-01,4.36,0.46,10.44
2019-11-02,8.56,0.15,13.43
2019-11-03,4.08,0.71,10.09
2019-11-04,5.03,0.3,10.49
2019-11-05,2.73,0.01,9.05
2019-11-06,2.27,0.23,8.54
2019-11-07,5.02,0.72,7.97
2019-11-08,2.13,0.03,4.26
2019-11-09,3.11,0.05,5.46
2019-11-10,2.74,0.05,4.64
2019-11-11,5.61,0.31,6.14
2019-11-12,6.57,0.07,5.16
2019-11-13,3.59,0.09,7.01
2019-11-14,4.98,0.46,5.3
2019-11-15,4.5,-0.04,4.31
2019-11-16,3.24,0.0,4.85
2019-11-17,2.14,0.0,5.27
2019-11-18,3.38,0.3,5.4
2019-11-19,2.35,0.01,3.59
2019-11-20,2.88,0.03,1.55
2019-11-21,3.24,0.02,2.15
2019-11-22,5.26,0.02,8.0
2019-11-23,4.59,0.2,8.78
2019-11-24,2.59,0.0,6.95
2019-11-25,4.46,-0.01,8.36
2019-11-26,5.26,0.06,10.72
2019-11-27,8.51,1.58,10.59
2019-11-28,7.11,0.6,9.85
2019-11-29,2.46,0.31,6.84
2019-11-30,2.29,0.05,2.77
2019-12-01,5.22,0.0,2.79
2019-12-02,2.4,0.01,2.34
2019-12-03,1.27,0.03,1.71
2019-12-04,1.15,0.03,0.68
2019-12-05,3.09,0.02,-0.59
2019-12-06,8.45,0.95,5.29
2019-12-07,4.7,0.0,9.22
2019-12-08,8.59,0.42,9.29
2019-12-09,8.02,0.68,6.76
2019-12-10,6.44,-0.01,3.93
2019-12-11,4.77,0.24,6.61
2019-12-12,6.97,0.58,3.8
2019-12-13,7.01,1.19,6.35
2019-12-14,7.39,0.6,6.82
2019-12-15,7.13,0.17,7.66
2019-12-16,3.94,0.14,7.46
2019-12-17,5.35,0.04,10.16
2019-12-18,3.83,0.0,6.59
2019-12-19,6.31,-0.01,11.3
2019-12-20,7.64,1.7,10.63
2019-12-21,7.19,0.25,8.1
2019-12-22,6.2,0.64,8.22
2019-12-23,5.55,0.2,8.05
2019-12-24,7.0,0.65,9.13
2019-12-25,3.79,0.15,6.43
2019-12-26,3.86,0.26,4.15
2019-12-27,3.05,0.5,7.9
2019-12-28,1.95,0.0,5.71
2019-12-29,2.54,0.03,1.7
2019-12-30,3.56,0.0,2.55
2019-12-31,2.21,-0.01,2.26
2020-01-01,3.6,0.0,1.55
2020-01-02,4.55,0.0,4.25
2020-01-03,6.45,0.38,8.55
2020-01-04,3.63,0.0,4.73
